transaction_id,Date,store_id,store_location,product_id,product_name,category,quantity_sold,unit_price,total_sales,payment_method
988,10/29/2025,10,Staroshcherbinovskaya,1477,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,Sports,3,408.23,1224.69,Credit Card
989,10/2/2025,10,Capela,3031,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,Home & Kitchen,18,450.31,8105.58,Cash
990,2/26/2026,2,Lapinjärvi,1476,cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit,Beauty,7,350.26,2451.82,Credit Card
991,1/1/2026,1,Nanmen,5340,at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non,Electronics,9,395.16,3556.44,Cash
992,5/20/2025,8,Granadero Baigorria,2359,massa volutpat convallis morbi odio odio elementum eu interdum eu,Sports,7,175.33,1227.31,Cash
993,1/14/2026,6,Stepnogorsk,3733,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,Home & Kitchen,18,297.71,5358.78,Debit Card
994,2/3/2026,2,Fermoy,7926,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,Clothing,15,456.37,6845.55,Mobile Payment
995,5/1/2025,10,Rueil-Malmaison,6346,pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,Electronics,9,290.39,2613.51,Debit Card
996,4/22/2025,6,Lamalera,5815,erat eros viverra eget congue eget semper rutrum nulla nunc,Sports,8,300.93,2407.44,Debit Card
997,6/20/2025,1,Al Karmil,3393,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,Home & Kitchen,19,177.6,3374.4,Mobile Payment
998,11/30/2025,6,Alfeizerão,5468,vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,Beauty,16,93.0,1488.0,Mobile Payment
999,9/3/2025,7,Stockholm,1787,eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,Clothing,2,184.43,368.86,Credit Card
1000,9/13/2025,1,Inawashiro,7431,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue,Clothing,17,136.18,2315.06,Mobile Payment
